"year","month","day","team","opponent","location","teamscore","oppscore","OT"
2015,3,29,"Ohio St.","Penn St.","V",10,8,NA
2015,4,5,"Ohio St.","Johns Hopkins","H",15,12,NA
2015,4,12,"Ohio St.","Michigan","V",13,8,NA
2015,4,18,"Ohio St.","Maryland","H",9,10,1
2015,4,25,"Ohio St.","Rutgers","V",10,17,NA
2015,4,30,"Ohio St.","Maryland","V",9,6,NA
2015,5,2,"Ohio St.","Johns Hopkins","N",6,13,NA
2015,5,9,"Ohio St.","Duke","V",16,11,NA
2015,5,16,"Ohio St.","Denver","N",13,15,NA
2015,2,14,"Penn","UMBC","H",10,8,NA
2015,2,17,"Penn","Saint Joseph's","V",11,10,1
2015,2,24,"Penn","Maryland","V",7,11,NA
2015,2,28,"Penn","Penn St.","V",11,14,NA
2015,3,3,"Penn","Lafayette","V",9,6,NA
2015,3,7,"Penn","Villanova","H",11,17,NA
2015,3,14,"Penn","Princeton","H",11,17,NA
2015,3,21,"Penn","Cornell","V",9,10,3
2015,3,28,"Penn","Yale","H",7,15,NA
2015,4,4,"Penn","Brown","V",14,11,NA
2015,4,11,"Penn","Harvard","V",10,9,NA
2015,4,18,"Penn","Dartmouth","H",15,12,NA
2015,4,25,"Penn","Virginia","N",6,12,NA
2015,2,7,"Penn St.","Vermont","H",15,8,NA
2015,2,14,"Penn St.","Loyola Maryland","V",6,8,NA
2015,2,21,"Penn St.","Villanova","V",7,11,NA
2015,2,28,"Penn St.","Penn","H",14,11,NA
2015,3,7,"Penn St.","Harvard","V",9,12,NA
2015,3,10,"Penn St.","Marist","N",9,8,NA
2015,3,14,"Penn St.","Massachusetts","V",8,12,NA
2015,3,21,"Penn St.","Denver","N",8,10,NA
2015,3,29,"Penn St.","Ohio St.","H",8,10,NA
2015,4,4,"Penn St.","Maryland","V",5,12,NA
2015,4,11,"Penn St.","Johns Hopkins","V",10,11,2
2015,4,19,"Penn St.","Rutgers","H",11,6,NA
2015,4,25,"Penn St.","Michigan","V",10,9,NA
2015,4,30,"Penn St.","Johns Hopkins","N",9,14,NA
2015,2,14,"Princeton","Manhattan","H",14,4,NA
2015,2,21,"Princeton","Hofstra","H",14,12,NA
2015,2,28,"Princeton","Johns Hopkins","V",16,15,1
2015,3,7,"Princeton","Maryland","V",4,11,NA
2015,3,14,"Princeton","Penn","V",17,11,NA
2015,3,17,"Princeton","Rutgers","V",12,11,NA
2015,3,21,"Princeton","Yale","H",11,10,NA
2015,3,29,"Princeton","Brown","H",8,10,NA
2015,4,4,"Princeton","Stony Brook","V",10,13,NA
2015,4,7,"Princeton","Lehigh","V",15,16,NA
2015,4,11,"Princeton","Dartmouth","V",16,5,NA
2015,4,17,"Princeton","Harvard","H",12,11,NA
2015,4,25,"Princeton","Cornell","V",10,15,NA
2015,5,1,"Princeton","Cornell","N",11,7,NA
2015,5,3,"Princeton","Yale","N",10,11,NA
2015,2,18,"Providence","Fairfield","H",6,10,NA
2015,2,21,"Providence","Vermont","H",12,9,NA
2015,2,25,"Providence","Boston U.","H",7,4,NA
2015,3,1,"Providence","Duke","V",8,20,NA
2015,3,7,"Providence","Sacred Heart","H",11,8,NA
2015,3,10,"Providence","UMass Lowell","V",11,6,NA
2015,3,14,"Providence","Hofstra","V",4,15,NA
2015,3,24,"Providence","Bryant","V",5,7,NA
2015,3,28,"Providence","St. John's (NY)","V",7,17,NA
2015,4,4,"Providence","Georgetown","H",6,9,NA
2015,4,11,"Providence","Marquette","H",10,14,NA
2015,4,14,"Providence","Brown","H",11,15,NA
2015,4,18,"Providence","Denver","V",9,13,NA
2015,4,25,"Providence","Villanova","H",6,5,NA
2015,2,21,"Quinnipiac","Brown","V",6,17,NA
2015,2,28,"Quinnipiac","NJIT","V",10,3,NA
2015,3,3,"Quinnipiac","Harvard","V",12,17,NA
2015,3,7,"Quinnipiac","Hartford","H",9,10,1
2015,3,10,"Quinnipiac","Massachusetts","V",5,18,NA
2015,3,14,"Quinnipiac","Siena","V",6,9,NA
2015,3,21,"Quinnipiac","Detroit Mercy","H",13,12,NA
2015,3,28,"Quinnipiac","Marist","H",10,17,NA
2015,3,31,"Quinnipiac","Stony Brook","V",9,17,NA
2015,4,4,"Quinnipiac","Manhattan","V",8,6,NA
2015,4,11,"Quinnipiac","Canisius","V",9,7,NA
2015,4,18,"Quinnipiac","Monmouth","H",9,8,NA
2015,4,23,"Quinnipiac","Air Force","V",12,10,NA
2015,4,30,"Quinnipiac","Detroit Mercy","N",16,9,NA
2015,5,2,"Quinnipiac","Marist","V",14,16,NA
2015,2,7,"Richmond","Saint Joseph's","H",9,5,NA
2015,2,14,"Richmond","Rutgers","H",15,7,NA
2015,2,22,"Richmond","Marquette","H",10,11,1
2015,2,28,"Richmond","UMBC","H",5,9,NA
2015,3,7,"Richmond","VMI","H",20,1,NA
2015,3,11,"Richmond","Mt. St. Mary's","V",8,7,NA
2015,3,14,"Richmond","North Carolina","H",11,16,NA
2015,3,21,"Richmond","Jacksonville","V",17,8,NA
2015,3,23,"Richmond","NJIT","H",21,3,NA
2015,3,28,"Richmond","Virginia","V",7,14,NA
2015,4,4,"Richmond","Furman","H",8,2,NA
2015,4,11,"Richmond","High Point","V",20,9,NA
2015,4,18,"Richmond","Bellarmine","V",11,6,NA
2015,4,25,"Richmond","Mercer","H",10,5,NA
2015,4,30,"Richmond","Furman","H",8,7,NA
2015,5,2,"Richmond","High Point","H",8,9,2
2015,2,10,"Robert Morris","Ohio St.","V",6,10,NA
2015,2,14,"Robert Morris","Bellarmine","H",10,13,NA
2015,2,21,"Robert Morris","Detroit Mercy","V",10,11,1
2015,2,28,"Robert Morris","High Point","V",10,13,NA
2015,3,7,"Robert Morris","Siena","H",12,10,NA
2015,3,11,"Robert Morris","Jacksonville","V",13,18,NA
2015,3,21,"Robert Morris","Sacred Heart","V",10,12,NA
2015,3,24,"Robert Morris","Maryland","H",4,13,NA
2015,3,28,"Robert Morris","Hobart and William Smith Colleges","H",6,7,1
2015,4,4,"Robert Morris","Saint Joseph's","V",11,18,NA
2015,4,8,"Robert Morris","Mt. St. Mary's","H",10,7,NA
2015,4,11,"Robert Morris","Bryant","V",8,10,NA
2015,4,18,"Robert Morris","Air Force","V",9,10,NA
2015,4,25,"Robert Morris","Wagner","H",14,6,NA
2015,2,7,"Rutgers","St. John's (NY)","V",10,8,NA
2015,2,14,"Rutgers","Richmond","V",7,15,NA
2015,2,21,"Rutgers","Virginia","H",5,14,NA
2015,2,24,"Rutgers","Wagner","H",13,10,NA
2015,2,28,"Rutgers","Monmouth","H",9,10,NA
2015,3,3,"Rutgers","Army West Point","H",7,9,NA
2015,3,8,"Rutgers","Stony Brook","H",9,13,NA
2015,3,14,"Rutgers","Delaware","V",17,12,NA
2015,3,17,"Rutgers","Princeton","H",11,12,NA
2015,3,20,"Rutgers","NJIT","H",21,2,NA
2015,3,28,"Rutgers","Johns Hopkins","V",7,9,NA
2015,4,5,"Rutgers","Michigan","V",8,10,NA
2015,4,12,"Rutgers","Maryland","H",8,9,NA
2015,4,19,"Rutgers","Penn St.","V",6,11,NA
2015,4,25,"Rutgers","Ohio St.","H",17,10,NA
2015,2,21,"Sacred Heart","High Point","V",5,13,NA
2015,3,4,"Sacred Heart","Dartmouth","V",10,9,NA
2015,3,7,"Sacred Heart","Providence","V",8,11,NA
2015,3,14,"Sacred Heart","Vermont","H",21,17,NA
2015,3,17,"Sacred Heart","Lafayette","H",14,11,NA
2015,3,21,"Sacred Heart","Robert Morris","H",12,10,NA
2015,3,28,"Sacred Heart","Mt. St. Mary's","V",2,10,NA
2015,3,31,"Sacred Heart","Yale","V",3,13,NA
2015,4,4,"Sacred Heart","Hobart and William Smith Colleges","H",5,13,NA
2015,4,7,"Sacred Heart","Bryant","V",6,16,NA
2015,4,14,"Sacred Heart","Hartford","V",9,8,3
2015,4,18,"Sacred Heart","Wagner","V",9,8,NA
2015,4,25,"Sacred Heart","Saint Joseph's","H",8,13,NA
2015,2,7,"Saint Joseph's","Richmond","V",5,9,NA
2015,2,14,"Saint Joseph's","High Point","H",12,11,NA
2015,2,17,"Saint Joseph's","Penn","H",10,11,1
2015,2,25,"Saint Joseph's","VMI","V",11,3,NA
2015,3,3,"Saint Joseph's","Drexel","V",7,11,NA
2015,3,7,"Saint Joseph's","Monmouth","H",9,2,NA
2015,3,10,"Saint Joseph's","Virginia","V",14,15,NA
2015,3,14,"Saint Joseph's","Michigan","H",8,9,4
2015,3,21,"Saint Joseph's","Delaware","V",14,6,NA
2015,3,29,"Saint Joseph's","Bryant","V",8,7,NA
2015,4,4,"Saint Joseph's","Robert Morris","H",18,11,NA
2015,4,7,"Saint Joseph's","Wagner","H",14,3,NA
2015,4,11,"Saint Joseph's","Mt. St. Mary's","V",16,4,NA
2015,4,18,"Saint Joseph's","Hobart and William Smith Colleges","H",7,6,1
2015,4,25,"Saint Joseph's","Sacred Heart","V",13,8,NA
2015,4,30,"Saint Joseph's","Mt. St. Mary's","H",10,4,NA
2015,5,2,"Saint Joseph's","Bryant","H",6,10,NA
2015,2,7,"Siena","Syracuse","V",7,21,NA
2015,2,13,"Siena","Hobart and William Smith Colleges","H",8,12,NA
2015,2,21,"Siena","UMass Lowell","V",13,9,NA
2015,2,24,"Siena","Mercer","V",15,8,NA
2015,2,28,"Siena","St. John's (NY)","H",8,7,NA
2015,3,7,"Siena","Robert Morris","V",10,12,NA
2015,3,14,"Siena","Quinnipiac","H",9,6,NA
2015,3,21,"Siena","Monmouth","V",4,5,NA
2015,3,28,"Siena","Canisius","V",9,10,1
2015,3,31,"Siena","Hartford","H",9,14,NA
2015,4,11,"Siena","Manhattan","H",14,6,NA
2015,4,18,"Siena","Detroit Mercy","H",13,14,NA
2015,4,21,"Siena","Albany (NY)","H",7,23,NA
2015,4,25,"Siena","Marist","V",4,15,NA
2015,2,7,"St. John's (NY)","Rutgers","H",8,10,NA
2015,2,14,"St. John's (NY)","Stony Brook","H",13,8,NA
2015,2,21,"St. John's (NY)","Jacksonville","V",11,12,1
2015,2,28,"St. John's (NY)","Siena","V",7,8,NA
2015,3,3,"St. John's (NY)","Yale","H",10,11,1
2015,3,7,"St. John's (NY)","Syracuse","N",6,14,NA
2015,3,14,"St. John's (NY)","Drexel","H",10,9,NA
2015,3,17,"St. John's (NY)","Hofstra","V",7,10,NA
2015,3,21,"St. John's (NY)","Holy Cross","V",11,13,NA
2015,3,28,"St. John's (NY)","Providence","H",17,7,NA
2015,4,4,"St. John's (NY)","Marquette","V",12,14,NA
2015,4,11,"St. John's (NY)","Denver","H",5,18,NA
2015,4,18,"St. John's (NY)","Villanova","V",11,21,NA
2015,4,25,"St. John's (NY)","Georgetown","V",10,13,NA
2015,2,7,"Stony Brook","Manhattan","H",19,3,NA
2015,2,14,"Stony Brook","St. John's (NY)","V",8,13,NA
2015,2,20,"Stony Brook","NJIT","H",18,4,NA
2015,2,28,"Stony Brook","Fairfield","H",10,9,NA
2015,3,4,"Stony Brook","Marist","V",14,10,NA
2015,3,8,"Stony Brook","Rutgers","V",13,9,NA
2015,3,14,"Stony Brook","Albany (NY)","H",15,17,NA
2015,3,21,"Stony Brook","UMBC","H",12,6,NA
2015,3,28,"Stony Brook","Vermont","V",21,12,NA
2015,3,31,"Stony Brook","Quinnipiac","H",17,9,NA
2015,4,4,"Stony Brook","Princeton","H",13,10,NA
2015,4,10,"Stony Brook","UMass Lowell","V",20,9,NA
2015,4,12,"Stony Brook","Lehigh","H",11,12,NA
2015,4,15,"Stony Brook","Duke","H",11,17,NA
2015,4,19,"Stony Brook","Binghamton","H",14,13,1
2015,4,24,"Stony Brook","Hartford","V",9,8,1
2015,4,30,"Stony Brook","Vermont","N",16,13,NA
2015,5,2,"Stony Brook","Albany (NY)","V",9,22,NA
2015,2,7,"Syracuse","Siena","H",21,7,NA
2015,2,15,"Syracuse","Cornell","H",14,6,NA
2015,2,22,"Syracuse","Army West Point","H",12,9,NA
2015,3,1,"Syracuse","Virginia","H",15,9,NA
2015,3,7,"Syracuse","St. John's (NY)","N",14,6,NA
2015,3,14,"Syracuse","Johns Hopkins","H",13,10,NA
2015,3,22,"Syracuse","Duke","H",19,7,NA
2015,3,28,"Syracuse","Notre Dame","V",12,13,2
2015,4,2,"Syracuse","Albany (NY)","H",17,12,NA
2015,4,11,"Syracuse","North Carolina","V",15,17,NA
2015,4,14,"Syracuse","Hobart and William Smith Colleges","H",18,5,NA
2015,4,24,"Syracuse","North Carolina","N",9,8,NA
2015,4,26,"Syracuse","Duke","N",15,14,NA
2015,5,2,"Syracuse","Colgate","V",9,7,NA
2015,5,10,"Syracuse","Marist","H",20,8,NA
2015,5,17,"Syracuse","Johns Hopkins","N",15,16,NA
2015,2,10,"Towson","Johns Hopkins","H",7,5,NA
2015,2,18,"Towson","Loyola Maryland","H",11,15,NA
2015,2,22,"Towson","Georgetown","V",9,6,NA
2015,2,27,"Towson","Mt. St. Mary's","V",7,4,NA
2015,3,3,"Towson","Navy","V",7,8,3
2015,3,7,"Towson","UMBC","V",11,7,NA
2015,3,14,"Towson","Hobart and William Smith Colleges","H",9,6,NA
2015,3,17,"Towson","Ohio St.","H",6,7,NA
2015,3,21,"Towson","Binghamton","V",9,8,NA
2015,3,28,"Towson","Massachusetts","H",6,3,NA
2015,4,4,"Towson","Delaware","V",12,7,NA
2015,4,11,"Towson","Fairfield","V",8,7,NA
2015,4,18,"Towson","Hofstra","H",2,9,NA
2015,4,25,"Towson","Drexel","V",10,11,NA
2015,4,30,"Towson","Drexel","N",11,8,NA
2015,5,2,"Towson","Massachusetts","N",9,8,NA
2015,5,6,"Towson","High Point","H",10,8,NA
2015,5,9,"Towson","Notre Dame","V",10,12,NA
2015,2,7,"UMBC","Johns Hopkins","V",4,16,NA
2015,2,14,"UMBC","Penn","V",8,10,NA
2015,2,21,"UMBC","Monmouth","V",4,2,NA
2015,2,28,"UMBC","Richmond","V",9,5,NA
2015,3,7,"UMBC","Towson","H",7,11,NA
2015,3,14,"UMBC","Binghamton","H",4,13,NA
2015,3,21,"UMBC","Stony Brook","V",6,12,NA
2015,3,24,"UMBC","Mt. St. Mary's","H",11,8,NA
2015,3,27,"UMBC","Lafayette","H",18,7,NA
2015,4,4,"UMBC","Hartford","V",8,9,1
2015,4,11,"UMBC","Vermont","H",10,11,NA
2015,4,18,"UMBC","UMass Lowell","H",13,7,NA
2015,4,25,"UMBC","Albany (NY)","V",9,20,NA
2015,2,14,"UMass Lowell","Yale","V",4,19,NA
2015,2,21,"UMass Lowell","Siena","H",9,13,NA
2015,2,28,"UMass Lowell","Wagner","H",6,14,NA
2015,3,7,"UMass Lowell","NJIT","V",9,7,NA
2015,3,10,"UMass Lowell","Providence","H",6,11,NA
2015,3,14,"UMass Lowell","Hartford","V",5,13,NA
2015,3,17,"UMass Lowell","Fairfield","H",5,11,NA
2015,3,21,"UMass Lowell","Vermont","H",10,18,NA
2015,3,28,"UMass Lowell","Albany (NY)","V",0,25,NA
2015,4,4,"UMass Lowell","Binghamton","H",6,14,NA
2015,4,10,"UMass Lowell","Stony Brook","H",9,20,NA
2015,4,18,"UMass Lowell","UMBC","V",7,13,NA
2015,4,21,"UMass Lowell","Dartmouth","V",9,18,NA
2015,4,26,"UMass Lowell","VMI","N",10,11,NA
2015,2,8,"VMI","Navy","V",7,21,NA
2015,2,9,"VMI","Army West Point","V",3,24,NA
2015,2,14,"VMI","Mt. St. Mary's","H",8,11,NA
2015,2,25,"VMI","Saint Joseph's","H",3,11,NA
2015,3,7,"VMI","Richmond","V",1,20,NA
2015,3,8,"VMI","Air Force","N",8,12,NA
2015,3,14,"VMI","Jacksonville","H",3,8,NA
2015,3,17,"VMI","Wagner","V",4,12,NA
2015,3,21,"VMI","Bellarmine","V",7,17,NA
2015,3,24,"VMI","Virginia","H",3,17,NA
2015,4,4,"VMI","Mercer","H",4,17,NA
2015,4,11,"VMI","Furman","V",5,13,NA
2015,4,17,"VMI","High Point","H",5,18,NA
2015,4,19,"VMI","Canisius","H",6,20,NA
2015,4,26,"VMI","UMass Lowell","N",11,10,NA
2015,2,7,"Vermont","Penn St.","V",8,15,NA
2015,2,14,"Vermont","Colgate","H",8,10,NA
2015,2,21,"Vermont","Providence","V",9,12,NA
2015,2,28,"Vermont","Boston U.","H",7,15,NA
2015,3,3,"Vermont","NJIT","V",17,10,NA
2015,3,7,"Vermont","Air Force","N",11,10,3
2015,3,10,"Vermont","Georgetown","V",10,18,NA
2015,3,14,"Vermont","Sacred Heart","V",17,21,NA
2015,3,21,"Vermont","UMass Lowell","V",18,10,NA
2015,3,24,"Vermont","Dartmouth","V",15,16,NA
2015,3,28,"Vermont","Stony Brook","H",12,21,NA
2015,4,4,"Vermont","Albany (NY)","H",10,20,NA
2015,4,11,"Vermont","UMBC","V",11,10,NA
2015,4,18,"Vermont","Hartford","H",14,11,NA
2015,4,25,"Vermont","Binghamton","V",14,13,NA
2015,4,30,"Vermont","Stony Brook","N",13,16,NA
2015,2,14,"Villanova","Johns Hopkins","H",10,13,NA
2015,2,21,"Villanova","Penn St.","H",11,7,NA
2015,2,24,"Villanova","Drexel","V",14,11,NA
2015,2,28,"Villanova","Delaware","H",10,4,NA
2015,3,7,"Villanova","Penn","V",17,11,NA
2015,3,10,"Villanova","Lehigh","H",8,3,NA
2015,3,14,"Villanova","Maryland","H",2,11,NA
2015,3,21,"Villanova","Fairfield","V",4,11,NA
2015,3,28,"Villanova","Marquette","H",8,9,NA
2015,4,3,"Villanova","Denver","V",4,15,NA
2015,4,11,"Villanova","Georgetown","V",8,17,NA
2015,4,18,"Villanova","St. John's (NY)","H",21,11,NA
2015,4,25,"Villanova","Providence","V",5,6,NA
2015,4,30,"Villanova","Denver","H",9,16,NA
2015,2,7,"Virginia","Loyola Maryland","V",13,12,NA
2015,2,14,"Virginia","Drexel","H",14,10,NA
2015,2,21,"Virginia","Rutgers","V",14,5,NA
2015,3,1,"Virginia","Syracuse","V",9,15,NA
2015,3,7,"Virginia","Cornell","H",15,14,NA
2015,3,10,"Virginia","Saint Joseph's","H",15,14,NA
2015,3,14,"Virginia","Notre Dame","H",9,11,NA
2015,3,21,"Virginia","Johns Hopkins","V",16,15,1
2015,3,24,"Virginia","VMI","V",17,3,NA
2015,3,28,"Virginia","Richmond","H",14,7,NA
2015,4,3,"Virginia","North Carolina","H",6,10,NA
2015,4,12,"Virginia","Duke","V",8,15,NA
2015,4,18,"Virginia","Georgetown","H",12,9,NA
2015,4,25,"Virginia","Penn","N",12,6,NA
2015,5,10,"Virginia","Johns Hopkins","H",7,19,NA
2015,2,13,"Wagner","Lafayette","H",5,10,NA
2015,2,24,"Wagner","Rutgers","V",10,13,NA
2015,2,28,"Wagner","UMass Lowell","V",14,6,NA
2015,3,3,"Wagner","Monmouth","V",3,7,NA
2015,3,7,"Wagner","Dartmouth","H",10,11,NA
2015,3,17,"Wagner","VMI","H",12,4,NA
2015,3,21,"Wagner","Mt. St. Mary's","H",6,5,1
2015,3,28,"Wagner","NJIT","V",7,2,NA
2015,4,4,"Wagner","Bryant","H",3,5,NA
2015,4,7,"Wagner","Saint Joseph's","V",3,14,NA
2015,4,11,"Wagner","Hobart and William Smith Colleges","V",6,7,1
2015,4,18,"Wagner","Sacred Heart","H",8,9,NA
2015,4,25,"Wagner","Robert Morris","V",6,14,NA
2015,2,14,"Yale","UMass Lowell","H",19,4,NA
2015,2,21,"Yale","Maryland","H",10,6,NA
2015,2,28,"Yale","Bryant","H",16,9,NA
2015,3,3,"Yale","St. John's (NY)","V",11,10,1
2015,3,7,"Yale","Fairfield","H",9,8,1
2015,3,14,"Yale","Cornell","H",7,14,NA
2015,3,21,"Yale","Princeton","V",10,11,NA
2015,3,28,"Yale","Penn","V",15,7,NA
2015,3,31,"Yale","Sacred Heart","H",13,3,NA
2015,4,4,"Yale","Dartmouth","H",10,4,NA
2015,4,11,"Yale","Brown","H",16,10,NA
2015,4,18,"Yale","Albany (NY)","V",11,12,NA
2015,4,25,"Yale","Harvard","V",7,8,NA
2015,5,1,"Yale","Brown","V",10,6,NA
2015,5,3,"Yale","Princeton","N",11,10,NA
2015,5,9,"Yale","Maryland","V",7,8,NA
